,Unnamed: 0,strategy,ticker,time window,commission,market,yearly avg performance strategy (%),yearly avg performance buy & hold (%),yearly return differential (%)
209,209,MovingAverageCrossOver,FOX,2010-01-01/2023-01-01,0.3,S&P 500,-10.916666666666666,-0.8899999999999993,-10.026666666666667
210,210,MovingAverageCrossOver,BEN,2010-01-01/2023-01-01,0.3,S&P 500,0.31749999999999945,-0.050000000000000266,0.3674999999999997
211,211,MovingAverageCrossOver,FCX,2010-01-01/2023-01-01,0.3,XLB,1.3041666666666671,8.473333333333334,-7.169166666666667
212,212,MovingAverageCrossOver,GRMN,2010-01-01/2023-01-01,0.3,S&P 500,10.972499999999998,12.378333333333332,-1.4058333333333337
213,213,MovingAverageCrossOver,IT,2010-01-01/2023-01-01,0.3,S&P 500,14.703333333333331,24.165000000000003,-9.461666666666671
214,214,MovingAverageCrossOver,GEHC,2010-01-01/2023-01-01,0.3,S&P 500,,,
215,215,MovingAverageCrossOver,GEN,2010-01-01/2023-01-01,0.3,S&P 500,-1.4499999999999993,5.037499999999999,-6.487499999999998
216,216,MovingAverageCrossOver,GNRC,2010-01-01/2023-01-01,0.3,S&P 500,27.926666666666673,34.76,-6.833333333333325
217,217,MovingAverageCrossOver,GD,2010-01-01/2023-01-01,0.3,XLI,11.965833333333334,12.240833333333335,-0.27500000000000036
218,218,MovingAverageCrossOver,GE,2010-01-01/2023-01-01,0.3,XLI,-0.23499999999999968,-0.2600000000000007,0.025000000000000994
219,219,MovingAverageCrossOver,GIS,2010-01-01/2023-01-01,0.3,XLP,1.8933333333333335,6.815833333333333,-4.922499999999999
220,220,MovingAverageCrossOver,GM,2010-01-01/2023-01-01,0.3,XLY,-0.683333333333333,4.844166666666667,-5.5275
221,221,MovingAverageCrossOver,GPC,2010-01-01/2023-01-01,0.3,S&P 500,8.044166666666666,11.51,-3.465833333333334
222,222,MovingAverageCrossOver,GILD,2010-01-01/2023-01-01,0.3,XLV,15.373333333333335,14.866666666666665,0.5066666666666695
223,223,MovingAverageCrossOver,GL,2010-01-01/2023-01-01,0.3,S&P 500,7.2175,13.6975,-6.4799999999999995
224,224,MovingAverageCrossOver,GPN,2010-01-01/2023-01-01,0.3,S&P 500,13.4525,18.061666666666667,-4.609166666666667
225,225,MovingAverageCrossOver,GS,2010-01-01/2023-01-01,0.3,XLF,4.8325000000000005,9.569166666666666,-4.7366666666666655
226,226,MovingAverageCrossOver,HAL,2010-01-01/2023-01-01,0.3,XLE,2.828333333333333,6.269166666666666,-3.440833333333333
227,227,MovingAverageCrossOver,HIG,2010-01-01/2023-01-01,0.3,S&P 500,9.119166666666667,11.15,-2.0308333333333337
228,228,MovingAverageCrossOver,HAS,2010-01-01/2023-01-01,0.3,S&P 500,3.935,7.031666666666667,-3.096666666666667
229,229,MovingAverageCrossOver,HCA,2010-01-01/2023-01-01,0.3,XLV,12.447272727272729,23.331818181818186,-10.884545454545457
230,230,MovingAverageCrossOver,PEAK,2010-01-01/2023-01-01,0.3,XLRE,-1.3325,0.4975000000000008,-1.8300000000000007
231,231,MovingAverageCrossOver,HSIC,2010-01-01/2023-01-01,0.3,S&P 500,4.605833333333334,11.6075,-7.001666666666666
232,232,MovingAverageCrossOver,HSY,2010-01-01/2023-01-01,0.3,XLP,11.374166666666667,14.729999999999999,-3.3558333333333312
233,233,MovingAverageCrossOver,HES,2010-01-01/2023-01-01,0.3,XLE,7.269166666666667,9.120833333333334,-1.8516666666666666
234,234,MovingAverageCrossOver,HPE,2010-01-01/2023-01-01,0.3,S&P 500,3.855714285714286,10.709999999999999,-6.854285714285713
235,235,MovingAverageCrossOver,HLT,2010-01-01/2023-01-01,0.3,S&P 500,10.387777777777778,14.55888888888889,-4.171111111111111
236,236,MovingAverageCrossOver,HOLX,2010-01-01/2023-01-01,0.3,S&P 500,-0.6774999999999999,14.023333333333333,-14.700833333333334
237,237,MovingAverageCrossOver,HD,2010-01-01/2023-01-01,0.3,XLY,15.943333333333335,21.896666666666665,-5.95333333333333
238,238,MovingAverageCrossOver,HON,2010-01-01/2023-01-01,0.3,XLI,6.535,14.24,-7.705
239,239,MovingAverageCrossOver,HRL,2010-01-01/2023-01-01,0.3,S&P 500,10.604999999999999,14.193333333333333,-3.5883333333333347
240,240,MovingAverageCrossOver,HST,2010-01-01/2023-01-01,0.3,XLRE,-3.3600000000000008,3.225,-6.585000000000001
241,241,MovingAverageCrossOver,HWM,2010-01-01/2023-01-01,0.3,XLI,-2.9150000000000005,13.053333333333333,-15.968333333333334
242,242,MovingAverageCrossOver,HPQ,2010-01-01/2023-01-01,0.3,S&P 500,8.446666666666665,7.9508333333333345,0.4958333333333309
243,243,MovingAverageCrossOver,HUM,2010-01-01/2023-01-01,0.3,S&P 500,13.166666666666666,21.88333333333333,-8.716666666666663
244,244,MovingAverageCrossOver,HBAN,2010-01-01/2023-01-01,0.3,S&P 500,3.6725,9.575000000000001,-5.902500000000002
245,245,MovingAverageCrossOver,HII,2010-01-01/2023-01-01,0.3,S&P 500,18.611818181818183,20.919090909090908,-2.307272727272725
246,246,MovingAverageCrossOver,IBM,2010-01-01/2023-01-01,0.3,S&P 500,-3.634166666666666,1.1241666666666663,-4.758333333333332
247,247,MovingAverageCrossOver,IEX,2010-01-01/2023-01-01,0.3,S&P 500,6.195833333333334,17.148333333333333,-10.9525
248,248,MovingAverageCrossOver,IDXX,2010-01-01/2023-01-01,0.3,XLV,14.2975,27.22,-12.9225
249,249,MovingAverageCrossOver,ITW,2010-01-01/2023-01-01,0.3,XLI,8.201666666666666,13.781666666666668,-5.580000000000002
250,250,MovingAverageCrossOver,ILMN,2010-01-01/2023-01-01,0.3,S&P 500,13.83083333333333,22.144166666666667,-8.313333333333336
251,251,MovingAverageCrossOver,INCY,2010-01-01/2023-01-01,0.3,S&P 500,9.839166666666664,21.47666666666667,-11.637500000000006
252,252,MovingAverageCrossOver,IR,2010-01-01/2023-01-01,0.3,XLI,2.336,15.245999999999999,-12.909999999999998
253,253,MovingAverageCrossOver,PODD,2010-01-01/2023-01-01,0.3,S&P 500,17.639166666666664,29.756666666666664,-12.1175
254,254,MovingAverageCrossOver,INTC,2010-01-01/2023-01-01,0.3,XLK,0.5275000000000002,6.554166666666666,-6.026666666666666
255,255,MovingAverageCrossOver,ICE,2010-01-01/2023-01-01,0.3,XLF,5.149166666666667,14.700833333333335,-9.55166666666667
256,256,MovingAverageCrossOver,IFF,2010-01-01/2023-01-01,0.3,XLB,1.5099999999999991,8.864166666666668,-7.354166666666669
257,257,MovingAverageCrossOver,IP,2010-01-01/2023-01-01,0.3,XLB,3.5574999999999997,7.0025,-3.4450000000000007
258,258,MovingAverageCrossOver,IPG,2010-01-01/2023-01-01,0.3,S&P 500,2.835833333333333,13.115,-10.279166666666667
259,259,MovingAverageCrossOver,INTU,2010-01-01/2023-01-01,0.3,XLK,13.966666666666669,23.605,-9.638333333333332
260,260,MovingAverageCrossOver,ISRG,2010-01-01/2023-01-01,0.3,XLV,10.324166666666667,19.985833333333336,-9.661666666666669
261,261,MovingAverageCrossOver,IVZ,2010-01-01/2023-01-01,0.3,S&P 500,9.455,3.951666666666665,5.503333333333336
262,262,MovingAverageCrossOver,INVH,2010-01-01/2023-01-01,0.3,S&P 500,-1.8400000000000003,11.498000000000001,-13.338000000000001
263,263,MovingAverageCrossOver,IQV,2010-01-01/2023-01-01,0.3,S&P 500,14.995555555555557,20.732222222222223,-5.736666666666666
264,264,MovingAverageCrossOver,IRM,2010-01-01/2023-01-01,0.3,XLRE,1.7550000000000001,8.379166666666668,-6.624166666666668
265,265,MovingAverageCrossOver,JBHT,2010-01-01/2023-01-01,0.3,S&P 500,5.26,15.412500000000001,-10.152500000000002
266,266,MovingAverageCrossOver,JKHY,2010-01-01/2023-01-01,0.3,S&P 500,14.091666666666663,18.59166666666667,-4.500000000000005
267,267,MovingAverageCrossOver,J,2010-01-01/2023-01-01,0.3,S&P 500,6.259166666666666,11.414166666666665,-5.1549999999999985
268,268,MovingAverageCrossOver,JNJ,2010-01-01/2023-01-01,0.3,XLV,3.2166666666666663,9.170833333333333,-5.954166666666666
269,269,MovingAverageCrossOver,JCI,2010-01-01/2023-01-01,0.3,S&P 500,11.26,11.881666666666668,-0.6216666666666679
270,270,MovingAverageCrossOver,JPM,2010-01-01/2023-01-01,0.3,XLF,6.8775,11.621666666666664,-4.744166666666664
271,271,MovingAverageCrossOver,JNPR,2010-01-01/2023-01-01,0.3,S&P 500,0.0958333333333335,1.9291666666666671,-1.8333333333333337
272,272,MovingAverageCrossOver,K,2010-01-01/2023-01-01,0.3,XLP,-2.6100000000000003,2.9041666666666672,-5.514166666666668
273,273,MovingAverageCrossOver,KDP,2010-01-01/2023-01-01,0.3,XLP,-1.1200000000000003,4.605833333333333,-5.725833333333333
274,274,MovingAverageCrossOver,KEY,2010-01-01/2023-01-01,0.3,XLF,5.174166666666667,10.229166666666666,-5.054999999999999
275,275,MovingAverageCrossOver,KEYS,2010-01-01/2023-01-01,0.3,S&P 500,21.6425,24.855,-3.212500000000002
276,276,MovingAverageCrossOver,KMB,2010-01-01/2023-01-01,0.3,XLP,1.0075000000000003,7.140833333333333,-6.133333333333333
277,277,MovingAverageCrossOver,KIM,2010-01-01/2023-01-01,0.3,XLRE,3.849166666666667,5.639166666666668,-1.790000000000001
278,278,MovingAverageCrossOver,KMI,2010-01-01/2023-01-01,0.3,XLE,-2.102727272727272,-2.034545454545455,-0.06818181818181701
279,279,MovingAverageCrossOver,KLAC,2010-01-01/2023-01-01,0.3,XLK,10.275833333333333,23.736666666666668,-13.460833333333335
280,280,MovingAverageCrossOver,KHC,2010-01-01/2023-01-01,0.3,XLP,0.8857142857142859,-6.15142857142857,7.0371428571428565
281,281,MovingAverageCrossOver,KR,2010-01-01/2023-01-01,0.3,XLP,12.059166666666664,15.784166666666666,-3.7250000000000014
282,282,MovingAverageCrossOver,LHX,2010-01-01/2023-01-01,0.3,S&P 500,9.896666666666667,15.195000000000002,-5.298333333333336
283,283,MovingAverageCrossOver,LH,2010-01-01/2023-01-01,0.3,XLV,4.983333333333333,11.066666666666665,-6.083333333333331
284,284,MovingAverageCrossOver,LRCX,2010-01-01/2023-01-01,0.3,XLK,19.6775,26.77416666666667,-7.096666666666671
285,285,MovingAverageCrossOver,LW,2010-01-01/2023-01-01,0.3,S&P 500,11.790000000000001,14.906666666666668,-3.116666666666667
286,286,MovingAverageCrossOver,LVS,2010-01-01/2023-01-01,0.3,S&P 500,1.654166666666665,4.678333333333334,-3.0241666666666687
287,287,MovingAverageCrossOver,LDOS,2010-01-01/2023-01-01,0.3,S&P 500,2.5999999999999996,8.420833333333333,-5.820833333333333
288,288,MovingAverageCrossOver,LEN,2010-01-01/2023-01-01,0.3,XLY,10.51,17.105,-6.595000000000001
289,289,MovingAverageCrossOver,LNC,2010-01-01/2023-01-01,0.3,S&P 500,10.191666666666668,10.455833333333333,-0.26416666666666444
290,290,MovingAverageCrossOver,LIN,2010-01-01/2023-01-01,0.3,XLB,6.0575,11.838333333333333,-5.780833333333333
291,291,MovingAverageCrossOver,LYV,2010-01-01/2023-01-01,0.3,XLC,17.63166666666667,22.634166666666662,-5.002499999999991
292,292,MovingAverageCrossOver,LKQ,2010-01-01/2023-01-01,0.3,S&P 500,4.291666666666667,16.503333333333334,-12.211666666666666
293,293,MovingAverageCrossOver,LMT,2010-01-01/2023-01-01,0.3,XLI,9.06916666666667,16.32,-7.250833333333331
294,294,MovingAverageCrossOver,L,2010-01-01/2023-01-01,0.3,S&P 500,3.7775,4.9558333333333335,-1.1783333333333337
295,295,MovingAverageCrossOver,LOW,2010-01-01/2023-01-01,0.3,XLY,10.179166666666665,21.006666666666668,-10.827500000000002
296,296,MovingAverageCrossOver,LYB,2010-01-01/2023-01-01,0.3,XLB,8.983333333333334,15.464999999999996,-6.481666666666662
297,297,MovingAverageCrossOver,MTB,2010-01-01/2023-01-01,0.3,S&P 500,1.4383333333333335,7.638333333333333,-6.199999999999999
298,298,MovingAverageCrossOver,MRO,2010-01-01/2023-01-01,0.3,XLE,17.2,12.5475,4.6525
299,299,MovingAverageCrossOver,MPC,2010-01-01/2023-01-01,0.3,XLE,15.306363636363637,21.39,-6.083636363636364
300,300,MovingAverageCrossOver,MKTX,2010-01-01/2023-01-01,0.3,S&P 500,24.05666666666667,31.145833333333332,-7.089166666666664
301,301,MovingAverageCrossOver,MAR,2010-01-01/2023-01-01,0.3,S&P 500,9.404166666666669,16.241666666666664,-6.837499999999995
302,302,MovingAverageCrossOver,MMC,2010-01-01/2023-01-01,0.3,S&P 500,11.455,17.425,-5.970000000000001
303,303,MovingAverageCrossOver,MLM,2010-01-01/2023-01-01,0.3,XLB,0.35500000000000015,13.833333333333334,-13.478333333333333
304,304,MovingAverageCrossOver,MAS,2010-01-01/2023-01-01,0.3,XLI,8.261666666666667,14.97833333333333,-6.716666666666663
305,305,MovingAverageCrossOver,MA,2010-01-01/2023-01-01,0.3,XLK,19.02,26.24833333333333,-7.228333333333332
306,306,MovingAverageCrossOver,MTCH,2010-01-01/2023-01-01,0.3,S&P 500,21.28,29.08916666666667,-7.80916666666667
307,307,MovingAverageCrossOver,MKC,2010-01-01/2023-01-01,0.3,S&P 500,7.1000000000000005,13.616666666666667,-6.516666666666667
308,308,MovingAverageCrossOver,MCD,2010-01-01/2023-01-01,0.3,XLY,6.804166666666667,11.480833333333337,-4.676666666666669
309,309,MovingAverageCrossOver,MCK,2010-01-01/2023-01-01,0.3,S&P 500,15.608333333333334,17.1925,-1.5841666666666647
310,310,MovingAverageCrossOver,MDT,2010-01-01/2023-01-01,0.3,XLV,2.2241666666666657,8.534166666666668,-6.310000000000002
311,311,MovingAverageCrossOver,MRK,2010-01-01/2023-01-01,0.3,XLV,4.345833333333333,8.8525,-4.506666666666666
312,312,MovingAverageCrossOver,META,2010-01-01/2023-01-01,0.3,XLC,17.049,27.000999999999998,-9.951999999999998
313,313,MovingAverageCrossOver,MET,2010-01-01/2023-01-01,0.3,XLF,-1.6366666666666665,7.000000000000001,-8.636666666666667
314,314,MovingAverageCrossOver,MTD,2010-01-01/2023-01-01,0.3,XLV,13.490833333333335,23.267500000000002,-9.776666666666667
315,315,MovingAverageCrossOver,MGM,2010-01-01/2023-01-01,0.3,S&P 500,8.1525,13.49,-5.3375
316,316,MovingAverageCrossOver,MCHP,2010-01-01/2023-01-01,0.3,S&P 500,4.350833333333333,14.944166666666668,-10.593333333333334
317,317,MovingAverageCrossOver,MU,2010-01-01/2023-01-01,0.3,XLK,27.37666666666667,29.943333333333328,-2.5666666666666593
318,318,MovingAverageCrossOver,MSFT,2010-01-01/2023-01-01,0.3,XLK,17.739166666666666,22.24083333333333,-4.501666666666665
319,319,MovingAverageCrossOver,MAA,2010-01-01/2023-01-01,0.3,S&P 500,5.806666666666666,11.085833333333333,-5.279166666666668
320,320,MovingAverageCrossOver,MRNA,2010-01-01/2023-01-01,0.3,S&P 500,134.7675,128.66750000000002,6.099999999999994
321,321,MovingAverageCrossOver,MHK,2010-01-01/2023-01-01,0.3,S&P 500,14.461666666666664,12.847500000000002,1.6141666666666623
322,322,MovingAverageCrossOver,MOH,2010-01-01/2023-01-01,0.3,S&P 500,12.405,29.073333333333334,-16.668333333333337
323,323,MovingAverageCrossOver,TAP,2010-01-01/2023-01-01,0.3,S&P 500,2.6941666666666664,3.061666666666666,-0.3674999999999997
324,324,MovingAverageCrossOver,MDLZ,2010-01-01/2023-01-01,0.3,XLP,0.004166666666667392,6.854166666666667,-6.85
325,325,MovingAverageCrossOver,MPWR,2010-01-01/2023-01-01,0.3,S&P 500,24.53333333333333,32.41833333333334,-7.885000000000005
326,326,MovingAverageCrossOver,MNST,2010-01-01/2023-01-01,0.3,XLP,16.186666666666667,25.857500000000005,-9.670833333333338
327,327,MovingAverageCrossOver,MCO,2010-01-01/2023-01-01,0.3,S&P 500,16.700833333333332,24.255,-7.554166666666667
328,328,MovingAverageCrossOver,MS,2010-01-01/2023-01-01,0.3,XLF,9.202499999999999,14.517499999999998,-5.3149999999999995
329,329,MovingAverageCrossOver,MOS,2010-01-01/2023-01-01,0.3,XLB,8.324166666666667,5.106666666666665,3.217500000000002
330,330,MovingAverageCrossOver,MSI,2010-01-01/2023-01-01,0.3,XLF,10.445833333333335,19.320833333333336,-8.875000000000002
331,331,MovingAverageCrossOver,MSCI,2010-01-01/2023-01-01,0.3,S&P 500,17.801666666666666,26.728333333333335,-8.92666666666667
332,332,MovingAverageCrossOver,NDAQ,2010-01-01/2023-01-01,0.3,S&P 500,16.854166666666668,20.621666666666666,-3.7674999999999983
333,333,MovingAverageCrossOver,NTAP,2010-01-01/2023-01-01,0.3,S&P 500,8.720833333333333,9.265833333333333,-0.5449999999999999
334,334,MovingAverageCrossOver,NFLX,2010-01-01/2023-01-01,0.3,XLC,37.38333333333334,42.3225,-4.939166666666658
335,335,MovingAverageCrossOver,NWL,2010-01-01/2023-01-01,0.3,S&P 500,3.489166666666667,5.399166666666669,-1.9100000000000015
336,336,MovingAverageCrossOver,NEM,2010-01-01/2023-01-01,0.3,XLB,-5.935833333333334,3.5149999999999992,-9.450833333333334
337,337,MovingAverageCrossOver,NWSA,2010-01-01/2023-01-01,0.3,S&P 500,3.801111111111112,4.351111111111109,-0.5499999999999972
338,338,MovingAverageCrossOver,NWS,2010-01-01/2023-01-01,0.3,S&P 500,2.426666666666667,3.8388888888888903,-1.4122222222222232
339,339,MovingAverageCrossOver,NEE,2010-01-01/2023-01-01,0.3,XLU,11.828333333333333,16.800833333333333,-4.9725
340,340,MovingAverageCrossOver,NKE,2010-01-01/2023-01-01,0.3,XLY,11.001666666666665,17.901666666666667,-6.900000000000002
341,341,MovingAverageCrossOver,NI,2010-01-01/2023-01-01,0.3,XLU,6.244166666666666,14.087499999999999,-7.843333333333333
342,342,MovingAverageCrossOver,NDSN,2010-01-01/2023-01-01,0.3,S&P 500,7.234166666666666,17.615,-10.380833333333332
343,343,MovingAverageCrossOver,NSC,2010-01-01/2023-01-01,0.3,XLI,5.769166666666666,14.325000000000001,-8.555833333333336
344,344,MovingAverageCrossOver,NTRS,2010-01-01/2023-01-01,0.3,S&P 500,3.1458333333333335,6.951666666666667,-3.8058333333333336
345,345,MovingAverageCrossOver,NOC,2010-01-01/2023-01-01,0.3,S&P 500,17.1525,20.32916666666667,-3.1766666666666694
346,346,MovingAverageCrossOver,NCLH,2010-01-01/2023-01-01,0.3,S&P 500,-2.1866666666666665,-1.0122222222222215,-1.174444444444445
347,347,MovingAverageCrossOver,NRG,2010-01-01/2023-01-01,0.3,S&P 500,4.390833333333332,9.830833333333333,-5.44
348,348,MovingAverageCrossOver,NUE,2010-01-01/2023-01-01,0.3,XLB,8.765833333333333,13.415833333333333,-4.65
349,349,MovingAverageCrossOver,NVDA,2010-01-01/2023-01-01,0.3,XLK,50.97,51.90666666666667,-0.9366666666666745
350,350,MovingAverageCrossOver,NVR,2010-01-01/2023-01-01,0.3,XLY,12.695,18.0425,-5.3475
351,351,MovingAverageCrossOver,NXPI,2010-01-01/2023-01-01,0.3,S&P 500,21.108333333333334,27.510833333333334,-6.4025
352,352,MovingAverageCrossOver,ORLY,2010-01-01/2023-01-01,0.3,XLY,23.52333333333333,26.0425,-2.5191666666666706
353,353,MovingAverageCrossOver,OXY,2010-01-01/2023-01-01,0.3,XLE,12.266666666666667,5.640000000000001,6.626666666666667
354,354,MovingAverageCrossOver,ODFL,2010-01-01/2023-01-01,0.3,S&P 500,20.825833333333332,33.04083333333333,-12.215
355,355,MovingAverageCrossOver,OMC,2010-01-01/2023-01-01,0.3,S&P 500,1.5108333333333333,6.255833333333334,-4.745000000000001
356,356,MovingAverageCrossOver,ON,2010-01-01/2023-01-01,0.3,S&P 500,7.900833333333334,23.135833333333327,-15.234999999999992
357,357,MovingAverageCrossOver,OKE,2010-01-01/2023-01-01,0.3,XLE,7.315,13.780000000000001,-6.465000000000001
358,358,MovingAverageCrossOver,ORCL,2010-01-01/2023-01-01,0.3,S&P 500,3.1758333333333337,10.439166666666667,-7.263333333333334
359,359,MovingAverageCrossOver,OGN,2010-01-01/2023-01-01,0.3,S&P 500,2.13,-3.66,5.79
360,360,MovingAverageCrossOver,OTIS,2010-01-01/2023-01-01,0.3,S&P 500,17.419999999999998,14.86,2.5599999999999987
361,361,MovingAverageCrossOver,PCAR,2010-01-01/2023-01-01,0.3,S&P 500,-0.22083333333333366,6.581666666666667,-6.8025
362,362,MovingAverageCrossOver,PKG,2010-01-01/2023-01-01,0.3,XLB,9.72,17.798333333333336,-8.078333333333335
363,363,MovingAverageCrossOver,PANW,2010-01-01/2023-01-01,0.3,S&P 500,14.763,29.269,-14.505999999999998
364,364,MovingAverageCrossOver,PARA,2010-01-01/2023-01-01,0.3,S&P 500,12.625,10.739166666666668,1.8858333333333324
365,365,MovingAverageCrossOver,PH,2010-01-01/2023-01-01,0.3,XLI,7.9975,14.085833333333335,-6.088333333333336
366,366,MovingAverageCrossOver,PAYX,2010-01-01/2023-01-01,0.3,S&P 500,4.1066666666666665,13.239166666666668,-9.1325
367,367,MovingAverageCrossOver,PAYC,2010-01-01/2023-01-01,0.3,S&P 500,33.94375,49.30499999999999,-15.361249999999991
368,368,MovingAverageCrossOver,PYPL,2010-01-01/2023-01-01,0.3,XLK,19.342857142857145,25.40142857142857,-6.058571428571426
369,369,MovingAverageCrossOver,PNR,2010-01-01/2023-01-01,0.3,XLI,6.750833333333333,9.185833333333333,-2.4350000000000005
370,370,MovingAverageCrossOver,PEP,2010-01-01/2023-01-01,0.3,XLP,1.3783333333333336,8.650833333333333,-7.272499999999999
371,371,MovingAverageCrossOver,PFE,2010-01-01/2023-01-01,0.3,XLV,6.232499999999999,10.428333333333333,-4.195833333333334
372,372,MovingAverageCrossOver,PCG,2010-01-01/2023-01-01,0.3,XLU,-11.63,-6.06,-5.570000000000001
373,373,MovingAverageCrossOver,PM,2010-01-01/2023-01-01,0.3,XLP,2.1500000000000004,6.463333333333334,-4.3133333333333335
374,374,MovingAverageCrossOver,PSX,2010-01-01/2023-01-01,0.3,XLE,3.153000000000001,10.504999999999999,-7.3519999999999985
375,375,MovingAverageCrossOver,PNW,2010-01-01/2023-01-01,0.3,XLU,-0.7083333333333329,5.918333333333334,-6.626666666666667
376,376,MovingAverageCrossOver,PXD,2010-01-01/2023-01-01,0.3,XLE,11.828333333333333,15.528333333333334,-3.700000000000001
377,377,MovingAverageCrossOver,PNC,2010-01-01/2023-01-01,0.3,XLF,6.852500000000002,11.125,-4.272499999999998
378,378,MovingAverageCrossOver,POOL,2010-01-01/2023-01-01,0.3,XLY,22.603333333333335,28.412499999999998,-5.809166666666663
379,379,MovingAverageCrossOver,PPG,2010-01-01/2023-01-01,0.3,XLB,8.4825,13.152499999999998,-4.669999999999998
380,380,MovingAverageCrossOver,PPL,2010-01-01/2023-01-01,0.3,S&P 500,-2.9258333333333333,1.3158333333333334,-4.241666666666667
381,381,MovingAverageCrossOver,PFG,2010-01-01/2023-01-01,0.3,S&P 500,12.999166666666666,11.293333333333335,1.7058333333333309
382,382,MovingAverageCrossOver,PG,2010-01-01/2023-01-01,0.3,XLP,2.145,7.940000000000001,-5.795000000000002
383,383,MovingAverageCrossOver,PGR,2010-01-01/2023-01-01,0.3,S&P 500,7.224166666666668,16.703333333333333,-9.479166666666664
